X,Y,Z
320979.851,4168146.908,2945.487
320979.85,4168146.913,2945.478
320979.855,4168146.95,2945.477
320979.85,4168146.945,2945.457
320979.855,4168146.972,2945.458
320979.468,4168144.175,2945.615
320979.502,4168144.373,2945.634
320979.529,4168144.564,2945.624
320979.537,4168144.601,2945.634
320979.576,4168144.888,2945.609
320979.585,4168144.959,2945.601
320979.595,4168145.014,2945.611
320979.649,4168145.383,2945.596
320979.655,4168145.422,2945.597
320979.668,4168145.51,2945.595
320979.674,4168145.585,2945.569
320979.674,4168145.594,2945.562
320979.689,4168145.676,2945.572
320979.7,4168145.748,2945.573
320979.715,4168145.858,2945.567
320979.729,4168145.945,2945.57
320979.739,4168145.983,2945.588
320979.733,4168145.973,2945.566
320979.74,4168146.045,2945.545
320979.748,4168146.087,2945.554
320979.758,4168146.16,2945.549
320979.759,4168146.171,2945.545
320979.764,4168146.203,2945.546
320979.761,4168146.201,2945.53
320979.767,4168146.244,2945.527
320979.77,4168146.287,2945.511
320979.782,4168146.356,2945.52
320979.786,4168146.376,2945.525
320979.785,4168146.381,2945.515
320979.791,4168146.405,2945.524
320979.792,4168146.416,2945.521
320979.794,4168146.432,2945.522
320979.808,4168146.559,2945.491
320979.821,4168146.62,2945.51
320979.822,4168146.632,2945.508
320979.823,4168146.643,2945.505
320979.825,4168146.657,2945.505
320979.844,4168146.742,2945.536
320979.844,4168146.748,2945.528
320979.846,4168146.778,2945.516
320979.847,4168146.795,2945.507
320979.851,4168146.814,2945.512
320979.859,4168146.883,2945.502
320979.86,4168146.892,2945.497
320979.853,4168146.88,2945.471
320979.857,4168146.908,2945.472
320979.86,4168146.923,2945.474
320979.86,4168146.938,2945.462
320979.864,4168146.958,2945.47
320979.867,4168146.979,2945.465
320979.497,4168144.273,2945.617
320979.505,4168144.313,2945.627
320979.511,4168144.344,2945.631
320979.514,4168144.377,2945.622
320979.551,4168144.602,2945.635
320979.565,4168144.734,2945.606
320979.583,4168144.857,2945.603
320979.593,4168144.912,2945.612
320979.609,4168145.028,2945.607
320979.64,4168145.239,2945.602
320979.64,4168145.248,2945.595
320979.639,4168145.254,2945.586
320979.645,4168145.293,2945.586
320979.656,4168145.347,2945.598
320979.677,4168145.51,2945.581
320979.683,4168145.548,2945.583
320979.688,4168145.582,2945.581
320979.69,4168145.605,2945.572
320979.691,4168145.617,2945.567
320979.709,4168145.738,2945.566
320979.715,4168145.767,2945.576
320979.736,4168145.912,2945.571
320979.747,4168145.981,2945.574
320979.748,4168145.992,2945.569
320979.754,4168146.039,2945.568
320979.753,4168146.059,2945.544
320979.758,4168146.093,2945.546
320979.765,4168146.121,2945.557
320979.764,4168146.128,2945.549
320979.771,4168146.173,2945.547
320979.773,4168146.187,2945.546
320979.783,4168146.252,2945.549
320979.781,4168146.271,2945.525
320979.788,4168146.307,2945.53
320979.791,4168146.325,2945.533
320979.792,4168146.337,2945.531
320979.794,4168146.359,2945.523
320979.801,4168146.396,2945.53
320979.802,4168146.408,2945.528
320979.802,4168146.416,2945.521
320979.806,4168146.434,2945.525
320979.831,4168146.627,2945.504
320979.836,4168146.649,2945.512
320979.839,4168146.674,2945.51
320979.842,4168146.692,2945.513
320979.852,4168146.735,2945.529
320979.853,4168146.744,2945.524
320979.854,4168146.755,2945.522
320979.854,4168146.762,2945.516
320979.853,4168146.777,2945.503
320979.856,4168146.792,2945.505
320979.862,4168146.825,2945.512
320979.865,4168146.842,2945.515
320979.863,4168146.841,2945.501
320979.864,4168146.859,2945.492
320979.874,4168146.895,2945.515
320979.867,4168146.907,2945.472
320979.872,4168146.928,2945.481
320979.873,4168146.954,2945.467
320979.874,4168146.965,2945.465
320979.873,4168146.969,2945.455
320979.469,4168144.016,2945.607
320979.487,4168144.139,2945.606
320979.519,4168144.332,2945.622
320979.528,4168144.376,2945.634
320979.571,4168144.697,2945.608
320979.596,4168144.874,2945.598
320979.618,4168145.002,2945.616
320979.626,4168145.06,2945.613
320979.638,4168145.138,2945.612
320979.645,4168145.17,2945.621
320979.641,4168145.166,2945.605
320979.661,4168145.31,2945.597
320979.659,4168145.315,2945.586
320979.676,4168145.398,2945.607
320979.681,4168145.426,2945.613
320979.685,4168145.485,2945.589
320979.686,4168145.495,2945.582
320979.71,4168145.682,2945.562
320979.71,4168145.692,2945.556
320979.723,4168145.752,2945.576
320979.722,4168145.759,2945.568
320979.73,4168145.819,2945.562
320979.74,4168145.87,2945.576
320979.745,4168145.912,2945.569
320979.747,4168145.925,2945.566
320979.757,4168145.976,2945.582
320979.756,4168145.989,2945.565
320979.769,4168146.08,2945.561
320979.774,4168146.105,2945.569
320979.779,4168146.136,2945.569
320979.779,4168146.145,2945.563
320979.786,4168146.225,2945.537
320979.789,4168146.242,2945.539
320979.791,4168146.257,2945.538
320979.796,4168146.279,2945.545
320979.798,4168146.302,2945.539
320979.807,4168146.361,2945.538
320979.808,4168146.383,2945.531
320979.81,4168146.403,2945.521
320979.843,4168146.646,2945.508
320979.844,4168146.655,2945.503
320979.859,4168146.731,2945.524
320979.863,4168146.748,2945.528
320979.868,4168146.77,2945.536
320979.866,4168146.774,2945.526
320979.865,4168146.778,2945.517
320979.868,4168146.794,2945.5190000000002
320979.871,4168146.818,2945.516
320979.873,4168146.831,2945.516
320979.872,4168146.86,2945.492
320979.875,4168146.884,2945.489
320979.879,4168146.909,2945.487
320979.885,4168146.942,2945.494
320979.883,4168146.952,2945.478
320979.88,4168146.952,2945.464
320979.886,4168146.998,2945.458
320979.485,4168144.024,2945.61
320979.505,4168144.134,2945.631
320979.508,4168144.187,2945.604
320979.539,4168144.355,2945.634
320979.548,4168144.42,2945.631
320979.546,4168144.425,2945.619
320979.559,4168144.545,2945.594
320979.573,4168144.628,2945.605
320979.606,4168144.867,2945.591
320979.632,4168145.007,2945.617
320979.643,4168145.066,2945.63
320979.644,4168145.096,2945.609
320979.659,4168145.197,2945.611
320979.664,4168145.244,2945.602
320979.679,4168145.361,2945.591
320979.687,4168145.396,2945.603
320979.693,4168145.456,2945.593
320979.696,4168145.475,2945.593
320979.702,4168145.502,2945.6
320979.702,4168145.521,2945.586
320979.709,4168145.581,2945.578
320979.709,4168145.598,2945.563
320979.72,4168145.68,2945.558
320979.72,4168145.689,2945.552
320979.732,4168145.746,2945.57
320979.728,4168145.743,2945.553
320979.737,4168145.805,2945.549
320979.749,4168145.863,2945.569
320979.756,4168145.902,2945.574
320979.753,4168145.903,2945.56
320979.766,4168145.978,2945.568
320979.769,4168145.997,2945.57
320979.771,4168146.019,2945.562
320979.778,4168146.05,2945.575
320979.778,4168146.058,2945.568
320979.781,4168146.075,2945.569
320979.783,4168146.108,2945.556
320979.781,4168146.111,2945.545
320979.79,4168146.165,2945.551
320979.79,4168146.18,2945.537
320979.8,4168146.219,2945.558
320979.801,4168146.264,2945.53
320979.814,4168146.344,2945.534
320979.82,4168146.388,2945.534
320979.818,4168146.388,2945.521
320979.816,4168146.401,2945.505
320979.819,4168146.44,2945.486
320979.85,4168146.628,2945.503
320979.864,4168146.703,2945.522
320979.87,4168146.736,2945.528
320979.864,4168146.726,2945.504
320979.87,4168146.751,2945.516
320979.879,4168146.791,2945.529
320979.879,4168146.806,2945.517
320979.877,4168146.809,2945.506
320979.883,4168146.833,2945.517
320979.878,4168146.828,2945.498
320979.887,4168146.891,2945.495
320979.886,4168146.903,2945.48
320979.89,4168146.938,2945.476
320979.891,4168146.956,2945.467
320979.896,4168146.976,2945.475
320979.893,4168146.977,2945.462
320979.502,4168144.05,2945.61
320979.555,4168144.379,2945.635
320979.583,4168144.607,2945.606
320979.62,4168144.871,2945.595
320979.638,4168144.967,2945.618
320979.641,4168144.997,2945.611
320979.649,4168145.043,2945.614
320979.651,4168145.071,2945.606
320979.651,4168145.09,2945.591
320979.659,4168145.129,2945.605
320979.665,4168145.168,2945.605
320979.667,4168145.195,2945.595
320979.704,4168145.433,2945.604
320979.708,4168145.455,2945.607
320979.71,4168145.483,2945.6
320979.714,4168145.503,2945.601
320979.709,4168145.498,2945.584
320979.714,4168145.531,2945.581
320979.724,4168145.601,2945.58
320979.727,4168145.619,2945.58
320979.736,4168145.714,2945.559
320979.756,4168145.814,2945.584
320979.754,4168145.817,2945.573
320979.753,4168145.823,2945.564
320979.763,4168145.881,2945.571
320979.786,4168146.034,2945.576
320979.793,4168146.073,2945.581
320979.793,4168146.105,2945.554
320979.805,4168146.186,2945.557
320979.806,4168146.205,2945.546
320979.809,4168146.231,2945.542
320979.814,4168146.279,2945.531
320979.816,4168146.312,2945.52
320979.826,4168146.35,2945.541
320979.822,4168146.345,2945.523
320979.825,4168146.381,2945.515
320979.823,4168146.382,2945.502
320979.83,4168146.41,2945.514
320979.831,4168146.446,2945.493
320979.831,4168146.463,2945.482
320979.86,4168146.636,2945.498
320979.864,4168146.657,2945.505
320979.877,4168146.702,2945.536
320979.872,4168146.696,2945.517
320979.871,4168146.702,2945.509
320979.88,4168146.734,2945.527
320979.883,4168146.76,2945.526
320979.883,4168146.768,2945.52
320979.888,4168146.791,2945.53
320979.887,4168146.793,2945.5190000000002
320979.889,4168146.817,2945.515
320979.888,4168146.821,2945.506
320979.889,4168146.83,2945.501
320979.894,4168146.874,2945.493
320979.9,4168146.906,2945.499
320979.902,4168146.935,2945.488
320979.9,4168146.945,2945.47
320979.902,4168146.966,2945.465
320979.909,4168146.994,2945.481
320979.902,4168146.982,2945.455
320979.508,4168144.005,2945.612
320979.529,4168144.118,2945.635
320979.641,4168144.939,2945.597
320979.653,4168144.994,2945.621
320979.655,4168145.011,2945.619
320979.667,4168145.11,2945.604
320979.68,4168145.203,2945.6
320979.714,4168145.434,2945.603
320979.717,4168145.456,2945.606
320979.719,4168145.471,2945.603
320979.722,4168145.518,2945.584
320979.726,4168145.55,2945.58
320979.728,4168145.566,2945.579
320979.727,4168145.581,2945.563
320979.731,4168145.613,2945.56
320979.743,4168145.696,2945.557
320979.743,4168145.706,2945.551
320979.751,4168145.743,2945.566
320979.759,4168145.793,2945.566
320979.767,4168145.856,2945.562
320979.774,4168145.889,2945.575
320979.79,4168145.984,2945.587
320979.782,4168145.967,2945.559
320979.792,4168146.006,2945.578
320979.789,4168146.007,2945.565
320979.793,4168146.037,2945.563
320979.795,4168146.051,2945.562
320979.802,4168146.107,2945.555
320979.822,4168146.262,2945.541
320979.825,4168146.312,2945.5190000000002
320979.831,4168146.349,2945.525
320979.832,4168146.368,2945.515
320979.837,4168146.39,2945.521
320979.836,4168146.395,2945.513
320979.838,4168146.435,2945.495
320979.837,4168146.465,2945.468
320979.87,4168146.642,2945.503
320979.883,4168146.704,2945.523
320979.881,4168146.716,2945.508
320979.891,4168146.752,2945.531
320979.892,4168146.786,2945.51
320979.893,4168146.796,2945.507
320979.894,4168146.808,2945.505
320979.894,4168146.815,2945.498
320979.894,4168146.854,2945.47
320979.907,4168146.906,2945.497
320979.906,4168146.91,2945.487
320979.905,4168146.916,2945.48
320979.908,4168146.954,2945.465
320979.912,4168146.988,2945.46
320979.531,4168144.043,2945.633
320979.555,4168144.235,2945.615
320979.617,4168144.667,2945.613
320979.624,4168144.735,2945.6
320979.659,4168144.963,2945.612
320979.667,4168145.001,2945.625
320979.667,4168145.012,2945.618
320979.671,4168145.036,2945.62
320979.683,4168145.139,2945.608
320979.691,4168145.183,2945.612
320979.692,4168145.246,2945.573
320979.704,4168145.296,2945.596
320979.723,4168145.41,2945.611
320979.73,4168145.444,2945.623
320979.729,4168145.448,2945.612
320979.748,4168145.659,2945.553
320979.76,4168145.747,2945.554
320979.762,4168145.761,2945.552
320979.772,4168145.822,2945.56
320979.783,4168145.902,2945.558
320979.803,4168146.025,2945.565
320979.811,4168146.079,2945.571
320979.818,4168146.125,2945.569
320979.817,4168146.138,2945.554
320979.821,4168146.161,2945.559
320979.826,4168146.245,2945.525
320979.83,4168146.264,2945.528
320979.837,4168146.318,2945.523
320979.841,4168146.34,2945.529
320979.841,4168146.349,2945.523
320979.844,4168146.366,2945.526
320979.843,4168146.395,2945.497
320979.85,4168146.424,2945.511
320979.843,4168146.422,2945.482
320979.851,4168146.461,2945.491
320979.85,4168146.474,2945.476
320979.891,4168146.7,2945.518
320979.892,4168146.721,2945.512
320979.89,4168146.722,2945.499
320979.897,4168146.759,2945.509
320979.902,4168146.79,2945.513
320979.906,4168146.807,2945.517
320979.915,4168146.895,2945.498
320979.92,4168146.926,2945.503
320979.918,4168146.927,2945.491
320979.922,4168146.978,2945.476
320979.561,4168144.163,2945.63
320979.602,4168144.458,2945.623
320979.676,4168144.989,2945.616
320979.682,4168145.039,2945.609
320979.684,4168145.068,2945.601
320979.697,4168145.162,2945.597
320979.706,4168145.251,2945.577
320979.714,4168145.288,2945.59
320979.727,4168145.363,2945.604
320979.74,4168145.437,2945.618
320979.753,4168145.528,2945.618
320979.755,4168145.607,2945.569
320979.761,4168145.673,2945.551
320979.777,4168145.773,2945.563
320979.787,4168145.824,2945.576
320979.784,4168145.822,2945.561
320979.797,4168145.891,2945.577
320979.797,4168145.911,2945.566
320979.81,4168145.986,2945.574
320979.81,4168145.995,2945.568
320979.821,4168146.057,2945.579
320979.817,4168146.061,2945.556
320979.824,4168146.102,2945.564
320979.832,4168146.135,2945.579
320979.827,4168146.128,2945.559
320979.83,4168146.153,2945.554
320979.837,4168146.227,2945.537
320979.845,4168146.288,2945.537
320979.847,4168146.302,2945.537
320979.852,4168146.333,2945.538
320979.85,4168146.334,2945.525
320979.852,4168146.349,2945.525
320979.855,4168146.375,2945.521
320979.854,4168146.39,2945.507
320979.855,4168146.409,2945.498
320979.86,4168146.449,2945.495
320979.858,4168146.484,2945.458
320979.898,4168146.675,2945.521
320979.898,4168146.683,2945.516
320979.903,4168146.706,2945.525
320979.896,4168146.694,2945.499
320979.902,4168146.719,2945.511
320979.905,4168146.735,2945.514
320979.908,4168146.752,2945.516
320979.909,4168146.764,2945.515
320979.91,4168146.805,2945.488
320979.923,4168146.897,2945.487
320979.928,4168146.921,2945.499
320979.929,4168146.938,2945.49
320979.932,4168146.969,2945.481
320979.931,4168146.974,2945.473
320979.931,4168146.984,2945.469
320979.566,4168144.102,2945.636
320979.655,4168144.833,2945.563
320979.67,4168144.907,2945.586
320979.685,4168144.993,2945.603
320979.688,4168145.012,2945.602
320979.7,4168145.089,2945.614
320979.707,4168145.182,2945.582
320979.745,4168145.412,2945.611
320979.752,4168145.464,2945.609
320979.752,4168145.491,2945.588
320979.756,4168145.549,2945.563
320979.764,4168145.604,2945.564
320979.769,4168145.667,2945.545
320979.784,4168145.757,2945.561
320979.793,4168145.795,2945.579
320979.791,4168145.797,2945.566
320979.798,4168145.829,2945.579
320979.799,4168145.851,2945.57
320979.814,4168145.951,2945.57
320979.824,4168146.02,2945.574
320979.826,4168146.035,2945.573
320979.827,4168146.048,2945.571
320979.833,4168146.083,2945.573
320979.838,4168146.134,2945.563
320979.84,4168146.159,2945.558
320979.845,4168146.215,2945.538
320979.85,4168146.265,2945.528
320979.85,4168146.281,2945.516
320979.852,4168146.298,2945.517
320979.86,4168146.339,2945.527
320979.864,4168146.376,2945.521
320979.865,4168146.463,2945.465
320979.867,4168146.475,2945.463
320979.907,4168146.687,2945.5190000000002
320979.907,4168146.695,2945.513
320979.912,4168146.724,2945.514
320979.913,4168146.737,2945.514
320979.915,4168146.765,2945.501
320979.922,4168146.8,2945.51
320979.925,4168146.827,2945.51
320979.924,4168146.84,2945.496
320979.926,4168146.851,2945.493
320979.927,4168146.863,2945.492
320979.93,4168146.902,2945.477
320979.936,4168146.944,2945.481
320979.937,4168146.955,2945.479
320979.569,4168144.028,2945.635
320979.607,4168144.341,2945.603
320979.725,4168145.171,2945.614
320979.728,4168145.24,2945.58
320979.735,4168145.287,2945.586
320979.742,4168145.321,2945.598
320979.767,4168145.455,2945.629
320979.764,4168145.481,2945.593
320979.767,4168145.538,2945.567
320979.772,4168145.568,2945.576
320979.772,4168145.574,2945.567
320979.768,4168145.571,2945.551
320979.775,4168145.623,2945.55
320979.782,4168145.674,2945.549
320979.804,4168145.821,2945.557
320979.813,4168145.867,2945.568
320979.839,4168146.068,2945.559
320979.846,4168146.099,2945.572
320979.848,4168146.115,2945.572
320979.849,4168146.135,2945.562
320979.849,4168146.171,2945.539
320979.857,4168146.221,2945.542
320979.855,4168146.223,2945.53
320979.857,4168146.238,2945.531
320979.864,4168146.286,2945.532
320979.864,4168146.293,2945.526
320979.862,4168146.295,2945.514
320979.869,4168146.327,2945.529
320979.875,4168146.354,2945.54
320979.87,4168146.346,2945.5190000000002
320979.869,4168146.351,2945.51
320979.871,4168146.373,2945.503
320979.873,4168146.389,2945.504
320979.873,4168146.406,2945.493
320979.877,4168146.426,2945.497
320979.874,4168146.449,2945.465
320979.921,4168146.707,2945.524
320979.921,4168146.714,2945.517
320979.923,4168146.744,2945.506
320979.927,4168146.788,2945.496
320979.93,4168146.811,2945.493
320979.933,4168146.835,2945.49
320979.938,4168146.883,2945.485
320979.939,4168146.894,2945.482
320979.94,4168146.903,2945.477
320979.942,4168146.926,2945.474
320979.948,4168146.949,2945.486
320979.946,4168146.953,2945.476
320979.595,4168144.119,2945.629
320979.622,4168144.325,2945.623
320979.671,4168144.725,2945.59
320979.724,4168145.074,2945.616
320979.723,4168145.09,2945.599
320979.731,4168145.158,2945.591
320979.736,4168145.228,2945.572
320979.755,4168145.324,2945.6
320979.759,4168145.358,2945.598
320979.779,4168145.474,2945.616
320979.775,4168145.47,2945.599
320979.783,4168145.555,2945.581
320979.783,4168145.574,2945.567
320979.781,4168145.577,2945.556
320979.786,4168145.612,2945.556
320979.788,4168145.637,2945.5480000000002
320979.807,4168145.755,2945.56
320979.808,4168145.77,2945.557
320979.817,4168145.808,2945.575
320979.819,4168145.826,2945.576
320979.826,4168145.867,2945.582
320979.824,4168145.867,2945.568
320979.837,4168145.938,2945.586
320979.839,4168145.962,2945.578
320979.839,4168145.97,2945.572
320979.845,4168146.001,2945.585
320979.846,4168146.021,2945.574
320979.849,4168146.047,2945.569
320979.852,4168146.066,2945.572
320979.852,4168146.075,2945.566
320979.854,4168146.089,2945.564
320979.854,4168146.107,2945.553
320979.858,4168146.13,2945.558
320979.858,4168146.136,2945.551
320979.866,4168146.215,2945.538
320979.874,4168146.299,2945.518
320979.882,4168146.359,2945.5190000000002
320979.879,4168146.358,2945.504
320979.885,4168146.383,2945.513
320979.884,4168146.433,2945.477
320979.887,4168146.449,2945.479
320979.889,4168146.463,2945.478
320979.893,4168146.492,2945.478
320979.921,4168146.661,2945.506
320979.922,4168146.672,2945.504
320979.934,4168146.738,2945.515
320979.935,4168146.758,2945.508
320979.936,4168146.777,2945.5
320979.936,4168146.785,2945.494
320979.944,4168146.839,2945.494
320979.936,4168146.825,2945.466
320979.945,4168146.857,2945.486
320979.948,4168146.874,2945.49
320979.948,4168146.899,2945.474
320979.956,4168146.936,2945.486
320979.952,4168146.942,2945.465
320979.958,4168146.981,2945.466
320979.595,4168144.043,2945.627
320979.602,4168144.092,2945.626
320979.726,4168145.028,2945.61
320979.726,4168145.038,2945.603
320979.733,4168145.072,2945.613
320979.729,4168145.068,2945.596
320979.732,4168145.098,2945.589
320979.772,4168145.37,2945.605
320979.776,4168145.393,2945.608
320979.781,4168145.431,2945.609
320979.784,4168145.452,2945.611
320979.786,4168145.542,2945.555
320979.791,4168145.577,2945.555
320979.794,4168145.599,2945.558
320979.799,4168145.643,2945.551
320979.801,4168145.659,2945.549
320979.818,4168145.763,2945.564
320979.819,4168145.777,2945.561
320979.844,4168145.924,2945.587
320979.843,4168145.938,2945.571
320979.854,4168145.993,2945.59
320979.858,4168146.033,2945.583
320979.852,4168146.02,2945.558
320979.856,4168146.041,2945.563
320979.86,4168146.064,2945.568
320979.862,4168146.081,2945.569
320979.86,4168146.081,2945.556
320979.863,4168146.099,2945.558
320979.866,4168146.119,2945.562
320979.865,4168146.132,2945.546
320979.868,4168146.151,2945.5480000000002
320979.868,4168146.17,2945.537
320979.865,4168146.168,2945.523
320979.874,4168146.206,2945.542
320979.87,4168146.202,2945.525
320979.886,4168146.302,2945.533
320979.889,4168146.321,2945.537
320979.889,4168146.338,2945.525
320979.893,4168146.368,2945.525
320979.894,4168146.378,2945.521
320979.896,4168146.392,2945.521
320979.894,4168146.413,2945.498
320979.894,4168146.42,2945.492
320979.899,4168146.454,2945.496
320979.904,4168146.494,2945.493
320979.906,4168146.507,2945.492
320979.904,4168146.509,2945.48
320979.936,4168146.688,2945.518
320979.936,4168146.705,2945.508
320979.938,4168146.72,2945.509
320979.941,4168146.753,2945.501
320979.951,4168146.813,2945.508
320979.952,4168146.857,2945.485
320979.952,4168146.865,2945.479
320979.962,4168146.924,2945.487
320979.617,4168144.063,2945.651
320979.643,4168144.303,2945.62
320979.685,4168144.629,2945.61
320979.721,4168144.934,2945.585
320979.732,4168144.985,2945.607
320979.737,4168145.012,2945.611
320979.74,4168145.053,2945.598
320979.75,4168145.121,2945.604
320979.757,4168145.158,2945.616
320979.754,4168145.155,2945.6
320979.77,4168145.29,2945.586
320979.768,4168145.296,2945.576
320979.78,4168145.346,2945.599
320979.785,4168145.374,2945.606
320979.79,4168145.402,2945.613
320979.788,4168145.413,2945.594
320979.789,4168145.427,2945.591
320979.8,4168145.524,2945.582
320979.808,4168145.599,2945.57
320979.805,4168145.606,2945.5480000000002
320979.821,4168145.728,2945.5480000000002
320979.833,4168145.795,2945.561
320979.833,4168145.804,2945.554
320979.848,4168145.872,2945.583
320979.845,4168145.874,2945.571
320979.845,4168145.881,2945.564
320979.85,4168145.917,2945.566
320979.864,4168145.999,2945.58
320979.863,4168146.031,2945.552
320979.864,4168146.043,2945.549
320979.865,4168146.056,2945.547
320979.871,4168146.084,2945.557
320979.874,4168146.112,2945.554
320979.875,4168146.132,2945.545
320979.876,4168146.152,2945.534
320979.877,4168146.173,2945.525
320979.882,4168146.198,2945.534
320979.885,4168146.224,2945.53
320979.891,4168146.268,2945.529
320979.893,4168146.285,2945.53
320979.894,4168146.296,2945.526
320979.893,4168146.309,2945.511
320979.902,4168146.357,2945.528
320979.897,4168146.358,2945.501
320979.902,4168146.391,2945.504
320979.908,4168146.418,2945.516
320979.906,4168146.427,2945.497
320979.905,4168146.432,2945.488
320979.906,4168146.444,2945.486
320979.905,4168146.449,2945.477
320979.91,4168146.474,2945.486
320979.914,4168146.502,2945.486
320979.919,4168146.534,2945.489
320979.947,4168146.725,2945.5
320979.956,4168146.785,2945.506
320979.955,4168146.798,2945.491
320979.961,4168146.848,2945.488
320979.961,4168146.863,2945.477
320979.969,4168146.909,2945.483
320979.971,4168146.931,2945.479
320979.638,4168144.138,2945.637
320979.638,4168144.15,2945.63
320979.661,4168144.323,2945.632
320979.742,4168144.963,2945.606
320979.739,4168144.964,2945.592
320979.753,4168145.047,2945.608
320979.756,4168145.087,2945.594
320979.776,4168145.26,2945.578
320979.809,4168145.495,2945.587
320979.811,4168145.531,2945.573
320979.815,4168145.573,2945.565
320979.82,4168145.62,2945.56
320979.827,4168145.687,2945.544
320979.84,4168145.763,2945.564
320979.841,4168145.775,2945.559
320979.853,4168145.86,2945.56
320979.858,4168145.887,2945.569
320979.866,4168145.923,2945.585
320979.864,4168145.927,2945.574
320979.876,4168145.994,2945.59
320979.876,4168146.037,2945.559
320979.884,4168146.089,2945.562
320979.88,4168146.087,2945.547
320979.881,4168146.116,2945.531
320979.888,4168146.148,2945.545
320979.892,4168146.205,2945.527
320979.895,4168146.222,2945.528
320979.899,4168146.262,2945.524
320979.903,4168146.283,2945.529
320979.904,4168146.294,2945.525
320979.909,4168146.328,2945.529
320979.91,4168146.34,2945.526
320979.911,4168146.35,2945.522
320979.911,4168146.377,2945.505
320979.92,4168146.413,2945.525
320979.913,4168146.398,2945.498
320979.917,4168146.42,2945.505
320979.92,4168146.481,2945.48
320979.932,4168146.542,2945.498
320979.956,4168146.714,2945.503
320979.958,4168146.73,2945.505
320979.964,4168146.754,2945.516
320979.96,4168146.752,2945.5
320979.967,4168146.78,2945.515
320979.96,4168146.765,2945.486
320979.976,4168146.885,2945.487
320979.978,4168146.916,2945.478
320979.98,4168146.929,2945.478
320979.985,4168146.969,2945.479
320979.988,4168146.993,2945.477
320979.647,4168144.116,2945.637
320979.651,4168144.167,2945.623
320979.694,4168144.516,2945.607
320979.709,4168144.629,2945.608
320979.729,4168144.834,2945.572
320979.741,4168144.91,2945.582
320979.745,4168144.936,2945.585
320979.763,4168145.033,2945.61
320979.769,4168145.078,2945.614
320979.781,4168145.23,2945.569
320979.794,4168145.308,2945.584
320979.804,4168145.363,2945.597
320979.811,4168145.398,2945.61
320979.816,4168145.435,2945.61
320979.811,4168145.43,2945.591
320979.814,4168145.449,2945.592
320979.82,4168145.48,2945.602
320979.82,4168145.507,2945.581
320979.82,4168145.517,2945.575
320979.826,4168145.557,2945.578
320979.826,4168145.577,2945.566
320979.825,4168145.584,2945.557
320979.847,4168145.742,2945.559
320979.863,4168145.837,2945.581
320979.877,4168145.957,2945.571
320979.883,4168145.984,2945.581
320979.886,4168146.012,2945.577
320979.885,4168146.035,2945.555
320979.883,4168146.048,2945.539
320979.891,4168146.082,2945.555
320979.888,4168146.082,2945.541
320979.898,4168146.126,2945.566
320979.89,4168146.125,2945.523
320979.91,4168146.277,2945.523
320979.915,4168146.302,2945.532
320979.918,4168146.328,2945.528
320979.917,4168146.332,2945.517
320979.923,4168146.371,2945.526
320979.92,4168146.386,2945.499
320979.923,4168146.404,2945.502
320979.923,4168146.412,2945.496
320979.924,4168146.432,2945.488
320979.929,4168146.455,2945.496
320979.934,4168146.504,2945.487
320979.937,4168146.522,2945.491
320979.949,4168146.57,2945.523
320979.943,4168146.559,2945.499
320979.95,4168146.588,2945.514
320979.97,4168146.739,2945.513
320979.966,4168146.745,2945.492
320979.967,4168146.756,2945.49
320979.971,4168146.783,2945.49
320979.974,4168146.808,2945.487
320979.98,4168146.849,2945.489
320979.978,4168146.852,2945.478
320979.978,4168146.862,2945.474
320979.983,4168146.89,2945.477
320979.988,4168146.929,2945.477
320979.997,4168146.996,2945.48
320979.659,4168144.1,2945.639
320979.676,4168144.214,2945.649
320979.681,4168144.279,2945.631
320979.69,4168144.36,2945.622
320979.72,4168144.599,2945.615
320979.721,4168144.614,2945.61
320979.728,4168144.676,2945.608
320979.741,4168144.83,2945.568
320979.782,4168145.078,2945.612
320979.789,4168145.154,2945.596
320979.799,4168145.253,2945.584
320979.808,4168145.314,2945.587
320979.817,4168145.359,2945.607
320979.822,4168145.387,2945.613
320979.82,4168145.389,2945.601
320979.824,4168145.414,2945.606
320979.824,4168145.441,2945.584
320979.829,4168145.481,2945.587
320979.832,4168145.509,2945.58
320979.833,4168145.533,2945.572
320979.838,4168145.558,2945.577
320979.834,4168145.563,2945.553
320979.837,4168145.604,2945.544
320979.845,4168145.652,2945.554
320979.853,4168145.696,2945.561
320979.853,4168145.726,2945.544
320979.871,4168145.834,2945.563
320979.873,4168145.849,2945.561
320979.892,4168145.969,2945.58
320979.891,4168145.977,2945.573
320979.894,4168146.005,2945.569
320979.897,4168146.032,2945.564
320979.896,4168146.045,2945.5480000000002
320979.898,4168146.06,2945.5480000000002
320979.899,4168146.072,2945.545
320979.899,4168146.081,2945.539
320979.903,4168146.123,2945.534
320979.903,4168146.14,2945.522
320979.916,4168146.21,2945.543
320979.925,4168146.291,2945.533
320979.924,4168146.297,2945.525
320979.926,4168146.312,2945.526
320979.929,4168146.338,2945.522
320979.929,4168146.356,2945.511
320979.932,4168146.374,2945.514
320979.936,4168146.395,2945.52
320979.93,4168146.385,2945.497
320979.933,4168146.412,2945.495
320979.937,4168146.44,2945.494
320979.94,4168146.476,2945.486
320979.96,4168146.597,2945.508
320979.977,4168146.724,2945.51
320979.978,4168146.758,2945.49
